1.570796326794900111e+00 -4.789816781204907059e+00
4.712388980384700332e+00 -4.488562616503965153e+00
7.853981633974499665e+00 -4.031169970084476084e+00
1.099557428756400057e+01 -3.622607678319622604e+00
1.413716694115399974e+01 -3.336338373636405841e+00
1.727875959474399892e+01 -3.121444359512100419e+00
2.042035224833400164e+01 -2.954393003375976434e+00
2.356194490192299895e+01 -2.849551556481523917e+00
2.670353755551300168e+01 -2.758650426519277055e+00
2.984513020910300085e+01 -2.700577516683805523e+00
3.298672286269300002e+01 -2.643945157553423186e+00
3.612831551628300275e+01 -2.614442983777559348e+00
3.926990816987199651e+01 -2.577966443103036021e+00
4.241150082346199923e+01 -2.554007096288399392e+00
4.555309347705200196e+01 -2.538042882625182628e+00
4.869468613064199758e+01 -2.524080146401523006e+00
5.183627878423200031e+01 -2.508314539844299862e+00
5.497787143782100117e+01 -2.500310996922659346e+00
5.811946409141099679e+01 -2.497059325107729322e+00
6.126105674500099951e+01 -2.480967636003035270e+00
6.440264939859099513e+01 -2.484730858776482698e+00
6.754424205218100496e+01 -2.477410394559541373e+00
7.068583470577000583e+01 -2.470446662157688156e+00
7.382742735936000145e+01 -2.467962021938641115e+00
7.696902001294999707e+01 -2.452299816542787614e+00
8.011061266654000690e+01 -2.455048479303989062e+00
8.325220532013000252e+01 -2.450555520070940574e+00
8.639379797371900338e+01 -2.441994836486376830e+00
8.953539062730899900e+01 -2.436709198987881742e+00
9.267698328089899462e+01 -2.442330534751175897e+00
9.581857593448900445e+01 -2.434237951977811232e+00
9.896016858807800531e+01 -2.424338772945858533e+00
1.021017612416700047e+02 -2.439764775625358872e+00
1.052433538952600003e+02 -2.439144025228482615e+00
1.083849465488499959e+02 -2.429839753578611372e+00
1.115265392024400057e+02 -2.431872669231382567e+00
1.146681318560300014e+02 -2.421017237381735132e+00
1.178097245096199970e+02 -2.432793967340852959e+00
1.209513171632100068e+02 -2.430972585751988824e+00
1.240929098168000024e+02 -2.426859290076347264e+00
1.272345024703899981e+02 -2.416199556470417953e+00
1.303760951239800079e+02 -2.418468202552605639e+00
1.335176877775699893e+02 -2.422691696638965109e+00
1.366592804311599991e+02 -2.428091003787211655e+00
1.398008730847500090e+02 -2.427978259750400269e+00
1.429424657383399904e+02 -2.425911024206547140e+00
1.460840583919300002e+02 -2.416406466786316987e+00
1.492256510455200100e+02 -2.413359530297505717e+00
1.523672436990999870e+02 -2.423544766143370666e+00
1.555088363526899968e+02 -2.412674632348330128e+00
1.586504290062800067e+02 -2.407407750599176222e+00
1.617920216598699881e+02 -2.410745018837312070e+00
1.649336143134599979e+02 -2.418161855102034519e+00
1.680752069670500077e+02 -2.410000503078224110e+00
1.712167996206399891e+02 -2.416471578973788059e+00
1.743583922742299990e+02 -2.411317005463629926e+00
1.774999849278200088e+02 -2.426116438243088425e+00
1.806415775814099902e+02 -2.413555370710022796e+00
1.837831702350000000e+02 -2.413108082619053185e+00
1.869247628885900099e+02 -2.405371900135823360e+00
1.900663555421799913e+02 -2.413629678100470688e+00
1.932079481957700011e+02 -2.407763220945752458e+00
1.963495408493600110e+02 -2.410403971414135871e+00
1.994911335029499924e+02 -2.407691620883458672e+00
2.026327261565400022e+02 -2.405786734037370866e+00
2.057743188101300120e+02 -2.420655453573317573e+00
2.089159114637199934e+02 -2.405438502345229157e+00
2.120575041173100033e+02 -2.420026250286846814e+00
2.151990967709000131e+02 -2.401088225434340639e+00
2.183406894244899945e+02 -2.405845641743117547e+00
2.214822820780800043e+02 -2.403954114138476150e+00
2.246238747316700142e+02 -2.409590031571352764e+00
2.277654673852599956e+02 -2.401159156674058881e+00
2.309070600388500054e+02 -2.408279830928699905e+00
2.340486526924399868e+02 -2.406315212456270558e+00
2.371902453460299967e+02 -2.426198781933970761e+00
2.403318379996200065e+02 -2.411260318837317840e+00
2.434734306532099879e+02 -2.402452221358688966e+00
2.466150233067999977e+02 -2.408479853365529610e+00
2.497566159603900076e+02 -2.411463222924423722e+00
2.528982086139799890e+02 -2.404555840737646832e+00
2.560398012675699988e+02 -2.404490998998441320e+00
2.591813939211600086e+02 -2.403061732050494115e+00
2.623229865747500185e+02 -2.405157083712470723e+00
2.654645792283400283e+02 -2.405524093418234699e+00
2.686061718819299813e+02 -2.418917259684594256e+00
2.717477645355199911e+02 -2.402995783449088485e+00
2.748893571891100009e+02 -2.405906253224876945e+00
2.780309498427000108e+02 -2.404154495313370887e+00
2.811725424962900206e+02 -2.408520962491753181e+00
2.843141351498799736e+02 -2.409308596433799465e+00
2.874557278034699834e+02 -2.402424013618794874e+00
2.905973204570599933e+02 -2.399408981795641438e+00
2.937389131106500031e+02 -2.397581668161676394e+00
2.968805057642400129e+02 -2.412978596055653124e+00
3.000220984178300228e+02 -2.411050377281000134e+00
3.031636910714199757e+02 -2.398637886880234937e+00
3.063052837249999811e+02 -2.417696592539957834e+00
3.094468763785899910e+02 -2.410977290711687537e+00
3.125884690321800008e+02 -2.406462055063729455e+00
3.157300616857700106e+02 -2.392581783224252856e+00
3.188716543393600205e+02 -2.406430512923088294e+00
3.220132469929499734e+02 -2.405724162108394903e+00
3.251548396465399833e+02 -2.413447481625347280e+00
3.282964323001299931e+02 -2.404925974189776383e+00
3.314380249537200029e+02 -2.410017458887711683e+00
3.345796176073100128e+02 -2.411121139147887948e+00
3.377212102609000226e+02 -2.403536297682581591e+00
3.408628029144899756e+02 -2.402802348640034946e+00
3.440043955680799854e+02 -2.388490236405583111e+00
3.471459882216699953e+02 -2.405779051172624250e+00
3.502875808752600051e+02 -2.403221313820417482e+00
3.534291735288500149e+02 -2.407004414228617772e+00
3.565707661824400247e+02 -2.413262238409353166e+00
3.597123588360299777e+02 -2.408111634364493714e+00
3.628539514896199876e+02 -2.397932123400400517e+00
3.659955441432099974e+02 -2.405364499954958823e+00
3.691371367968000072e+02 -2.405104519079476422e+00
3.722787294503900171e+02 -2.402120126277064838e+00
3.754203221039800269e+02 -2.395246654288777144e+00
3.785619147575699799e+02 -2.403937171722235977e+00
3.817035074111599897e+02 -2.405514153206199879e+00
3.848451000647499995e+02 -2.404705532714212168e+00
3.879866927183400094e+02 -2.403082447029281976e+00
3.911282853719300192e+02 -2.401072278006476601e+00
3.942698780255199722e+02 -2.393023648690270733e+00
3.974114706791099820e+02 -2.399439360298588397e+00
4.005530633326999919e+02 -2.405131026865223731e+00
4.036946559862900017e+02 -2.411925193056288386e+00
4.068362486398800115e+02 -2.409663432466929933e+00
4.099778412934700214e+02 -2.407777274902723530e+00
4.131194339470599743e+02 -2.400643491657387774e+00
4.162610266006499842e+02 -2.403278799492105211e+00
4.194026192542399940e+02 -2.403125429483488062e+00
4.225442119078300038e+02 -2.399485819020434896e+00
4.256858045614200137e+02 -2.401157540737282936e+00
4.288273972150100235e+02 -2.405873383452282077e+00
4.319689898685999765e+02 -2.400176385887523356e+00
4.351105825221899863e+02 -2.407672418769788436e+00
4.382521751757799962e+02 -2.392074956636958571e+00
4.413937678293700060e+02 -2.391520316775600286e+00
4.445353604829600158e+02 -2.404043580286658432e+00
4.476769531365500256e+02 -2.395286887540299947e+00
4.508185457901399786e+02 -2.403645255232441436e+00
4.539601384437299885e+02 -2.414208554211453528e+00
4.571017310973099939e+02 -2.407256330323559013e+00
4.602433237509000037e+02 -2.411928962174093805e+00
4.633849164044900135e+02 -2.405529322631682732e+00
4.665265090580800234e+02 -2.400610468444635881e+00
4.696681017116699763e+02 -2.409484622526011588e+00
4.728096943652599862e+02 -2.406669939823917748e+00
4.759512870188499960e+02 -2.399141908306329007e+00
4.790928796724400058e+02 -2.399192771854870010e+00
4.822344723260300157e+02 -2.415120035777441387e+00
4.853760649796200255e+02 -2.409407311497235415e+00
4.885176576332099785e+02 -2.402241958252941068e+00
4.916592502867999883e+02 -2.403166724539635535e+00
4.948008429403899981e+02 -2.410097849828100269e+00
4.979424355939800080e+02 -2.403880437322746477e+00
5.010840282475700178e+02 -2.408582609181235235e+00
5.042256209011600276e+02 -2.406416040193517514e+00
5.073672135547499806e+02 -2.411553386423658907e+00
5.105088062083399905e+02 -2.419619829471453265e+00
5.136503988619299435e+02 -2.398123357918323428e+00
5.167919915155199533e+02 -2.399316705514870751e+00
5.199335841691099631e+02 -2.403397720709153695e+00
5.230751768226999729e+02 -2.408389223117023192e+00
5.262167694762899828e+02 -2.404055318364876737e+00
5.293583621298799926e+02 -2.396981706861976757e+00
5.324999547834700024e+02 -2.408716552478100237e+00
5.356415474370600123e+02 -2.400070976972423331e+00
5.387831400906500221e+02 -2.411005328812247051e+00
5.419247327442400319e+02 -2.407499353398558917e+00
5.450663253978300418e+02 -2.407462266363264991e+00
5.482079180514200516e+02 -2.403045065112553225e+00
5.513495107050099477e+02 -2.400007032275135010e+00
5.544911033585999576e+02 -2.407475860897823505e+00
5.576326960121899674e+02 -2.410929541269441145e+00
5.607742886657799772e+02 -2.409818434199829440e+00
5.639158813193699871e+02 -2.407901411696447891e+00
5.670574739729599969e+02 -2.405509639689276558e+00
5.701990666265500067e+02 -2.389235648392847189e+00
5.733406592801400166e+02 -2.401197592778211654e+00
5.764822519337300264e+02 -2.409162557745147204e+00
5.796238445873200362e+02 -2.412524599091516730e+00
5.827654372409100461e+02 -2.401559445696582085e+00
5.859070298945000559e+02 -2.402152422203288396e+00
5.890486225480899520e+02 -2.411016482843575837e+00
5.921902152016799619e+02 -2.405824243667729068e+00
5.953318078552699717e+02 -2.397401731255900614e+00
5.984734005088599815e+02 -2.411176394722718275e+00
6.016149931624499914e+02 -2.397881214980323694e+00
6.047565858160400012e+02 -2.400662896935723545e+00
6.078981784696300110e+02 -2.407875459275311769e+00
6.110397711232100164e+02 -2.410775116540194496e+00
6.141813637768000262e+02 -2.399982429404440953e+00
6.173229564303900361e+02 -2.406538983403712084e+00
6.204645490839800459e+02 -2.402497592802523396e+00
6.236061417375700557e+02 -2.396555345778194290e+00
6.267477343911599519e+02 -2.406350404981976165e+00
6.298893270447499617e+02 -2.402760278939670258e+00
6.330309196983399715e+02 -2.408651977999653582e+00
6.361725123519299814e+02 -2.404442527632259186e+00
6.393141050055199912e+02 -2.409380144865864715e+00
6.424556976591100010e+02 -2.392120062632058008e+00
6.455972903127000109e+02 -2.404345729795252851e+00
6.487388829662900207e+02 -2.400836697351818483e+00
6.518804756198800305e+02 -2.404091773808623600e+00
6.550220682734700404e+02 -2.393359676825646876e+00
6.581636609270600502e+02 -2.402347398373253284e+00
